,3866932,4476527,798581,4045886,4328550,4474759,3138798,1142029,175036,2771899,28218,4478125,4434579,840376,211720,4300690,4346675,4453609,847228,4478815,4308835,4453773,191718,3409358,183798,176312,176062,4468234,4242681,4481613,4426438,3609545,2582660,4217963,145236,185420,3581686,4447072,4481131,315846,4327141,4365130,3562626,173876
1200614400,13.33080422733947,13.931578061202938,14.081109790693613,13.829795370349217,13.755687400942747,13.387962637911446,14.161152496230399,12.577032491139555,14.997400505901103,14.347738447446382,14.389411142978517,14.235260466552617,14.389411142978517,13.442029856257744,13.755687400942747,12.800176017453767,14.7460860807948,12.982497557581056,12.577032491139555,13.387962637911446,14.161152496230399,12.982497557581056,13.542113309802197,14.052938914520569,14.540642109838135,13.675644696474338,13.270179609199506,16.375326609040485,13.633085083867137,12.577032491139555,13.829795370349217,13.829795370349217,13.931578061202938,15.198071199343051,13.493323148013715,12.107028936893807,13.493323148013715,14.161152496230399,15.341777918792333,12.694815512907052,14.640725566724274,11.190738505019548,13.062540258844336,14.879617471633608
1200700800,14.313076622608229,-1.900329299063504,13.301475870020631,13.9946229255806,13.70694089479548,-1.900329299063504,13.524619371334852,-1.900329299063504,14.112405947348096,14.859620290698789,14.805553072352492,15.282477123370004,14.91091358245476,13.01379388090216,-1.900329299063504,-1.900329299063504,14.480130693285382,13.01379388090216,-1.900329299063504,13.01379388090216,14.805553072352492,13.01379388090216,-1.900329299063504,13.9946229255806,-1.900329299063504,-1.900329299063504,-1.900329299063504,16.042315660074895,13.861091550813217,13.301475870020631,13.301475870020631,12.608328939460593,-1.900329299063504,14.400087992022101,13.301475870020631,-1.900329299063504,14.554238659944598,14.748394661780516,14.959703744243242,-1.900329299063504,-1.900329299063504,-1.900329299063504,13.524619371334852,14.687770043640551
1200787200,15.50198864014791,14.49038776028761,14.49038776028761,15.255855575682997,14.539177922076092,13.892550800441079,14.861951301202854,12.59326805873501,15.621789837907745,15.021015990761548,15.278845093379156,15.63779017899817,15.937306704988643,13.691880125180946,13.440565728646067,13.28641507262833,16.079622925608277,13.979562169854951,-2.320855121230654,13.28641507262833,14.928642673476833,13.797240629727662,14.49038776028761,14.752752013216643,15.255855575682997,14.713531301601822,14.202705704502495,16.879150504109866,14.43909446853164,14.133712837777448,14.327868839613366,14.133712837777448,15.621789837907745,16.186003328137076,13.979562169854951,13.691880125180946,13.892550800441079,15.344803059720276,16.282147187849002,12.59326805873501,15.365856468474846,13.28641507262833,14.267244221473401,15.323296854961846
1200873600,14.133860224339088,13.748197752938868,13.479933775393963,13.832755138582193,13.959506841003833,13.16627623070896,13.517674101952307,12.929887466679816,14.210821263993736,13.859423384953118,13.777185288971785,14.539325325780586,14.664488467165965,13.055050601790686,12.167747490823388,12.524422391904983,15.2122697924924,13.217569522464931,12.167747490823388,13.055050601790686,14.133860224339088,12.30127886559077,13.62303461390643,13.266359684253413,13.357331458318352,13.357331458318352,12.01359683480565,15.75126629039062,13.718344790680453,12.994425983650721,13.983037337860319,13.748197752938868,14.22917040232523,15.104639129073071,12.994425983650721,13.112209012362662,12.706743932032271,14.153662851243112,15.431323357216844,12.30127886559077,14.153662851243112,12.419061887358268,13.055050601790686,14.22917040232523
1200960000,13.212174299903602,14.722082575986999,14.23802720052563,15.111922362438191,14.074397780098126,13.100948670985328,15.216495165575951,14.345272728960456,13.733471202155311,15.920224451883007,14.800334772011528,15.498843890307764,13.79409582213351,13.823083358166427,12.347176934785413,15.029909211450349,15.471741960676885,15.10401718299357,15.088016841775136,13.599939813995075,15.271681580762454,13.701722504848796,13.733471202155311,13.956614747219522,14.544401401010528,14.23802720052563,13.878653207776836,17.154266911657544,14.051924924751118,13.851254234339471,14.649761915279466,13.981307359200137,14.487242987987575,16.191991068193914,14.199560920437754,14.256719333188379,12.21364556001803,16.35223468345866,16.28389243024296,14.159555586624375,14.256719333188379,14.199560920437754,14.426618367090256,16.274088430170373
1201046400,12.756436932591924,13.708212325759014,14.794658545489662,14.238370850019434,13.785974005026397,13.05803642207152,14.266693026082178,13.751183550425589,13.649921415873855,14.867769503291541,14.505938144958538,14.531801429372045,14.018942649671443,13.664706639158139,12.079164182282446,13.480844248998356,15.138212634200222,14.20341166610476,13.85604380036946,13.924124340321232,14.420229654640867,12.925184801140233,14.221818651051326,13.262725886049656,13.916962662502517,14.091591813223843,13.192226031934977,16.434146325176677,13.695224582726073,13.404609960880912,14.050494036885047,13.560797301166215,14.22363215140999,15.747035345055767,13.830773554078739,13.104799407396966,12.68115060458429,15.543215243791561,15.155884866781538,13.311090688215842,14.198226137831263,13.278111701888715,13.560079516880604,15.328994894079546
1201132800,13.005202062928767,15.654411631251921,14.585652325044247,14.46048918601181,13.457187134723778,16.115537582734056,16.206786253643727,13.256516459463645,16.13446559250015,15.335957903921265,13.54419850413765,16.64278808355742,17.009934326208214,13.13873343769615,13.361876964010362,13.698349172060148,15.777790651239988,14.585652325044247,15.136829231871193,13.005202062928767,15.664461967004414,15.048275836099114,14.426587635485554,14.865954283008863,16.32714993523429,14.237345643030933,13.949663584468041,18.267892109716712,13.8318805557561,14.355128674057687,14.103814256358792,12.85105140691103,13.767342038785195,16.35259660076594,12.668729883450402,13.8318805557561,15.570151288522183,16.686912888304082,16.79586407172132,13.361876964010362,14.150334269829182,14.103814256358792,16.914363696084077,17.523880076263914
1201219200,11.07226396549038,14.821767553185582,14.833463592811974,14.821767553185582,13.99003422460181,14.31094193726273,14.889975802436421,13.087166552699433,15.37632856545143,14.1857787969231,14.229263907917215,15.362722913488211,16.0455429765032,13.55717015694517,13.018173685974386,13.42363877027303,15.183137337860536,14.31094193726273,14.489990165497314,14.1857787969231,14.709849638374784,13.55717015694517,14.568771042108501,14.404467993522852,15.402996812355784,14.74856415005581,13.42363877027303,17.21537556328174,13.374848608484548,13.51461054433797,13.87562387670007,14.1857787969231,14.368100350013354,16.17820894242139,12.325026576843005,13.55717015694517,14.568771042108501,15.920379834010554,15.966364947076126,13.323555316728577,14.95382727374322,13.55717015694517,15.786288060874984,15.876284514322123
1201305600,13.174624289775284,13.5229309595337,14.848600655638627,13.734240041996426,13.734240041996426,13.825211816061366,14.216078110681881,13.462306341393734,14.848600655638627,13.98555445969532,13.908593421522156,14.894410190970294,15.572519486816084,13.087612920361412,12.299155669088035,11.788330178655343,15.155625686802793,12.6356278485664,13.5229309595337,13.908593421522156,14.715069265246248,12.6356278485664,14.245065646714798,13.087612920361412,14.378597035767893,14.327303742696131,12.299155669088035,16.078789291036667,13.174624289775284,13.462306341393734,13.254666991038565,13.825211816061366,13.825211816061366,15.264428545466616,11.788330178655343,11.382865237213776,12.769159223333784,14.427387198746846,15.27468504552861,12.076012167773815,14.660009489074001,11.382865237213776,14.090914971649443,14.697050760068244
