,2339949,528865,208479,4476527,4325096,798581,4378081,4045886,4328550,4476780,186321,1142029,4191060,4480176,3708846,28218,4478125,110944,184394,4457872,4346675,841635,4465072,4453609,4479397,125624,359872,4467447,181432,4478815,4308835,4454586,191718,3537197,176312,4194837,4143073,3907189,4468234,4144205,4242681,4481613,3931537,4426438,3609545,2582660,4217963,185420,3398712,183296,4447950,1803030,3709560,311947,3581686,4301511,182073,4447072,4481131,315846,4327141,4365130,2407149,4477861,846127
1200528000,15.469754140955452,18.514276559631256,13.349490751422014,15.449551434046096,13.860316308521346,16.03506794136915,14.889935661416795,16.76173780809861,13.860316308521346,14.122680549911916,14.448102928979026,16.409761387259422,15.054238707296815,15.565064318941594,14.553463439081295,16.29392957269373,17.102908563913118,14.776606980395506,13.75495580397463,15.246610594641242,15.83439724843225,16.455570922940904,15.80622637186238,15.449551434046096,13.955626479234763,15.40787873851396,13.75495580397463,16.58161164295253,16.276229995750974,16.249079006930764,14.553463439081295,14.196788516571132,16.369915479029807,12.944025726647165,16.07951970344591,14.648773614340167,15.40787873851396,16.32841574846755,18.03470347995545,-2.25777944243697,15.295400757620197,15.508974853339502,14.122680549911916,15.952180282545424,15.901536550368004,15.42893214726853,17.564084277592094,14.889935661416795,14.042637848648635,14.39094451840705,16.202122024284062,14.39094451840705,14.042637848648635,13.349490751422014,15.777238835409296,13.860316308521346,14.448102928979026,16.575010958964747,17.76026663473952,14.448102928979026,16.409761387259422,17.457628471849524,16.230559959335007,13.637172782207134,15.976571735372097
1200614400,15.245653855285473,16.606512756596032,14.00205250566551,15.523491933821884,14.462262507350903,15.934192686344689,15.217950830055107,15.80245324248813,13.966323024951578,14.645384696128712,14.115689116246696,14.934493300858632,15.297616857155097,14.70289865148447,14.64059996723236,15.733193240772314,17.193863954028384,14.581468041759049,14.3399301669973,15.587908368987874,15.918616933634727,15.397740750681585,15.92895703794613,15.503526194083863,14.69347249566769,15.297875179541208,13.059207039347495,16.736402455335476,17.163452623693438,15.325506518573256,15.176260022212722,13.931826577832444,16.481081726755306,13.142734074686071,15.57174475228377,14.803311162107793,15.418456201659067,16.06767321160548,17.843739942324138,5.645651071571631,15.263397204568628,15.383800327442334,14.499316517466223,15.739852841365735,15.457852789526168,14.862202679935987,17.243764221004067,14.01900326759531,12.75613917544112,14.075667584296433,16.07279807179629,14.234894459054832,13.998592271168516,13.826172036601081,15.510833029989996,13.795859727531099,5.501810056179071,16.205412023115983,17.886343826933487,14.763579078143284,15.941944780040021,16.729152663721493,14.566082212662414,13.958860179069086,15.458602429053323
1200700800,15.308611262088446,17.670890177435297,13.873060799542394,15.243544597662535,13.965860917851414,14.943102918835427,14.967106362678809,15.731853008194772,13.126745678181049,14.724352267355755,14.398791525516137,14.60988375588321,15.339594299649978,13.514394945380186,14.008335668287037,15.865328033056645,16.90425016985423,14.76742376668774,13.594696116637246,15.421167488314277,15.425420690088686,16.8961457916378,15.828804886708916,15.662592243074783,15.058450672112244,14.932641036638675,13.873060792399539,16.208755133255476,16.7010677852137,16.261286092499653,14.525249031130977,14.103318620920053,16.01694489207162,12.907878505648139,15.39503995343424,14.131341280102475,14.539515108158534,16.27126720683335,18.318448165144908,14.17738506580097,14.611317949109267,15.049204017258347,14.258885302562991,15.153480893761316,15.14736811122269,14.002191703227378,16.795781966889386,14.429572005287497,14.008335667294974,13.616531622161242,16.90159725763692,13.146756380778605,15.06484121601968,9.511211123360624,16.332614608757428,13.203820967995494,13.787623490070384,16.052717342267215,17.71083547967929,15.259281649204162,15.936497798804297,16.829240859788218,15.190488625781951,13.343620908698409,16.14308146433461
1200787200,15.249602542474923,18.13671432336765,13.346870223401465,15.11109559881031,14.392724290762485,15.155003175327039,14.914741437593989,16.36705052663964,13.652300431248412,13.883349467625536,14.4065932241836,15.377885307148276,15.064926299176951,2.733972024074316,13.988633789455504,16.10187776925159,16.950516928103692,14.974139898860336,13.078045045493395,15.446136659827516,15.74190438749288,16.854599176238185,15.2651493154821,15.22697063239834,14.4899928800476,14.945909403658396,13.003663833944232,16.278631078278952,16.794934101065248,16.558276624409086,14.169166199550931,13.241585923992128,16.356265281505316,14.62898377771891,15.739707235425932,13.754094312134725,14.241114271395737,16.136086272988994,17.82889781966894,14.4017269561773,14.638755241571888,15.161575755289164,13.190202403732235,15.377652197788942,15.291598091387831,14.247962446483207,17.443563053309187,14.24287329233083,13.883349473379504,14.114398528804246,16.604367323576998,13.421251415506196,14.799106388464063,13.492442771405308,16.605907235652918,13.655066698348257,15.059537409965577,15.99825679377391,17.555210364566875,14.847907143345736,16.243086549081273,16.164669171739664,15.27190542250239,13.592477648518377,15.661190605095298
1200873600,14.805790054575793,17.51679881697263,13.301712735577292,14.636713728625427,13.196352231030575,14.930953194915421,14.712699633677802,16.11111533696389,13.397022906290708,14.257224119066272,14.090170041396112,15.835409457471236,14.218003407451452,11.692275223143072,13.707177810352125,15.911782435672244,16.825127652913554,14.554475632644092,12.608565655017332,14.870328574324475,15.316615669452895,16.58637620472882,14.827768960811476,14.890947861102042,13.638184943627078,14.257224119066272,12.945037834495697,15.594247402818851,16.331846340679537,16.21406330562702,14.433114779326463,13.707177810352125,15.761301485928016,13.196352231030575,15.34293297742395,12.79088717847796,14.090170041396112,15.126261943757374,17.181212451365997,13.638184943627078,14.257224119066272,14.969419475003297,12.38542215370311,15.355836382093356,15.188782299761192,13.707177810352125,16.990592092191232,14.218003407451452,13.564076976967861,13.77171632732303,15.843314636915858,12.608565655017332,13.638184943627078,13.301712735577292,16.048983556243044,13.196352231030575,14.554475632644092,15.681258778966729,17.264428757222102,14.134621801990662,15.81131190608575,16.092877749524984,14.950371280395448,13.832340945462995,15.429944353331326
1200960000,15.145219252572533,17.064031313227964,14.046993547678923,14.59532315856486,13.73469022333054,15.971000997210298,14.721967093274975,15.887837295589696,13.10231695244265,14.424229960147196,13.546585469346331,15.40237385557954,14.36357308859015,13.272592140920205,13.53032208023165,15.709549778609142,16.382806934819786,14.509091649269152,14.822722520397127,15.341987895952407,15.300032178479725,16.596525441367092,14.627845699145103,15.633814532950547,13.70568643689292,14.92558907965944,13.331043095467992,15.719687317222956,15.873892044518561,16.059204506401276,14.219978789433824,14.086089913832746,15.329902897823283,12.444290056731587,15.054042861800596,13.705686435041068,14.838598536348734,14.806758716059278,17.392804581738044,13.844524741799177,15.197662955771975,14.778584386568236,12.933068994192661,15.545161716464898,14.957582427483615,13.634655367050797,16.909015343402057,14.041537188675472,13.555024735784725,12.309135048473303,17.25574109991928,13.30771232160244,13.638796208439208,13.64772893457625,15.247046765591548,12.70710914048938,13.306877937340792,15.91300647982826,16.959151384638716,14.726852098900784,15.446838963432176,15.863714235462231,14.146271689984673,13.790279937593686,15.485622454838039
1201046400,14.991303380343101,17.56232907544168,12.994348432359208,15.073789837407112,13.615945115671476,16.229025118301205,15.4680185112919,15.255242581753306,13.0266177040391,14.45293328718488,13.706571415212107,14.73548090820919,14.851405265722928,13.796840138203166,14.177910129702806,14.918712377295599,16.56450436283336,14.054480098237043,13.480578879314601,15.266586351046,15.347609631285286,15.962206737681392,15.420363422305142,15.175260257630374,13.85573163916628,14.021410200631493,12.189629876141918,15.780383052789826,15.741290361443971,15.475770605298033,13.949530940187405,13.818677655836671,15.560676413601165,12.242309928415457,14.942295110007178,13.658916329855398,14.980959609938717,16.024376953637926,17.613492470595805,14.111144439938164,14.733427515980585,15.285696958917136,13.13818945469621,15.514840721918745,14.915863365679025,13.340921994861407,17.33110475169385,14.205272584996147,12.130738177758346,12.130738177758346,16.337361977978524,13.388577057995898,14.074090454044454,13.871357910887806,15.357943862235256,12.935456933975455,12.882776709479865,16.038038585914705,17.635768709463143,14.334097469835672,15.031419224097226,15.858784524786538,14.660450566811903,13.981388845370226,15.397268731619697
1201132800,15.064902782157532,17.948784188312047,12.416369802725384,14.808376235075816,13.735898211580697,16.206081189859294,14.449456357734105,16.09450941506426,13.042751108401696,13.946504944862896,14.372381013772857,16.13800623411015,15.116016130921825,15.024063767484774,13.74474800462079,15.843458817882873,16.863327388112005,14.720618486917552,13.186592123794256,14.75433912849797,15.725070968963138,16.803203650105374,15.3562866942172,15.190258601475435,14.112784088609226,15.394719761503609,12.821834799722476,15.503869804484255,15.571328620853862,16.29103070777474,13.456090344398698,13.332660334599595,16.129941543210247,13.389324662967386,15.383816582082865,13.655338543544152,14.649323559849678,14.952391454276775,17.73679395453697,13.698844228251088,14.42904535345017,15.511014627687993,13.018356034055074,15.816640076377109,15.131042303057935,14.344095838690038,17.486807386672815,14.27619507426731,13.81041599557486,13.221088567275824,16.122650891695958,13.735898211580697,15.012847916365,14.235162596404432,15.773555866968277,13.018356034055074,13.533165678359946,15.535369007779357,17.56975572509242,14.71895459155283,15.97483703975253,15.887930689770624,15.389733811167027,12.821834799722476,15.078686827117032
1201219200,14.93035268530663,17.517821834000877,13.364585869039562,14.737721488284322,14.064184694429223,16.323927940789076,13.957397670302777,16.081900250645052,13.485166887707747,14.45003943111032,14.101238676270736,15.60236790843577,15.283822927912517,14.844268093110635,13.898506147514269,15.993874279484093,16.878651930581796,14.76567530424362,13.037122930786566,14.997118379386748,15.602663504136235,16.721875871866438,15.335313624153114,15.573458125988669,14.279576141097245,15.15670586167421,12.940937034084033,15.816741920073211,15.966874452134604,16.20464990070671,13.73027003009652,13.469621613345659,16.074220748349312,13.836816634859703,15.32525087228168,13.096014486114742,13.991894081839908,14.421852222870658,17.942782173603828,13.495268234223651,14.519114592035317,15.326279150246016,13.33101622573763,15.733936552144579,15.441076246337529,14.309888450167227,17.090221680818008,14.083054859310959,13.533748752013938,14.324382216334946,16.323613573847027,13.8368166298092,14.905957601833023,13.239855455673986,16.26164657933404,13.096014441670313,13.474857251546855,15.8959654681022,17.504626964586883,14.483695650149707,16.080510139413185,16.3293630596683,15.440667833420802,13.316930797968563,15.327177162645334
