,2339949,4306262,183829,4476527,4325096,798581,4045886,4328550,1504042,4476780,186321,3236435,297635,2056702,4423553,28218,4478125,3943186,4457872,4346675,125624,847228,359872,4467447,4478815,4308835,360890,3537197,4289139,173851,4004993,164430,176312,4143073,3907189,4468234,4242681,4481613,4426438,3609545,4217963,4447950,178478,3709560,311947,4447072,4481131,48084,183439,4327141,4365130,173773
1200528000,14.460977253839708,18.213684660710726,13.449376501252111,16.551718271100345,13.85484152602696,16.140619350987123,14.260306578579575,13.16169451213364,14.771132157901125,15.824282029081626,14.260306578579575,16.380570017001894,14.702139291176078,15.673999829803503,16.86710294306223,15.281957755000452,16.28258961001424,16.505733158387272,15.913229513118905,15.891723308360476,14.702139291176078,17.16902737009344,16.052065955215042,18.10571472618993,15.55958948190176,17.456709441030068,14.008992182044697,14.460977253839708,14.260306578579575,-1.7524286678320244,16.014325627944448,12.75622957069207,14.008992182044697,14.771132157901125,16.94588382029438,19.316552273524493,14.460977253839708,12.75622957069207,18.096168114329135,13.672520002566332,16.380570017001894,18.147581305485325,16.86710294306223,13.16169451213364,15.281957755000452,18.39636152004814,17.687099399929696,14.896295293011995,16.140619350987123,16.0333738225523,15.497069126875461,18.938313978441887
1200700800,14.047115738773233,16.84613758391969,14.991577260312505,17.404510359894985,15.397042349902152,16.22833984803491,14.180647113540616,14.047115738773233,14.991577260312505,14.666154881245397,15.279259318875399,15.862405585810162,13.892965082755495,14.586112179982116,14.934418849740531,14.499100810568244,16.655082348987644,17.944749866790698,15.627566000888713,14.873794231600566,13.199818068862175,16.716325973603038,16.108538650275076,18.323781716916283,14.298430135308111,16.41869357373043,13.199818068862175,13.199818068862175,15.096937770414776,13.710643559294867,16.17874290771566,13.199818068862175,13.892965082755495,14.298430135308111,17.471843479639613,19.559968139818114,14.934418849740531,13.710643559294867,17.499368152903426,13.487500057980647,15.97240647860201,17.840998362255455,16.37787157976573,15.145727932203258,14.298430135308111,18.43270729853384,18.01740751216364,15.145727932203258,15.907867958853329,14.991577260312505,15.684724413094674,19.18459329532501
1200787200,14.448363935690093,17.821390359909365,14.959189526122753,15.54697616880265,15.221553779051783,16.69965565973519,15.792098620796988,14.528406636953374,14.36135256627622,14.853829016020482,14.60251460361259,15.988808911161055,14.266042395562804,14.528406636953374,15.330753067037996,16.090591603742887,17.013313216228557,16.137844487849016,15.91470094038096,15.93374913498881,14.448363935690093,17.06940268252995,16.861297009982362,18.31608660063049,15.988808911161055,13.349751813688624,14.042898869248592,14.853829016020482,13.90936749448121,13.062069824570152,13.755216838463472,17.937266816982554,15.25929410561013,15.518805292629605,16.81548747430088,19.230982631094772,14.736045987308543,12.656604883128583,18.090326388866355,15.221553779051783,16.868731988414602,17.11674880284689,16.538168191381423,15.054499701381623,15.098951461976174,18.34865160325283,17.96487208300516,12.656604883128583,15.813604825555418,16.759247756429968,16.807644296901373,17.683768982454865
1200873600,15.958093613575482,16.95899891824903,14.721557561400873,16.537141135862488,14.200830689019465,17.64005101038808,16.72647031804054,15.87324206829323,14.277906024964839,14.183879969311874,14.466144771740097,15.894905414263967,15.76274672303714,15.368518060548062,15.62069460365053,16.650578971382224,17.291873019524253,16.74548534177232,15.136731699265141,16.406892906017116,15.206054935028614,16.482715233642576,15.624253333454647,17.357050740330756,16.748897160343137,15.527451578365335,13.598844381300921,15.032583174409673,6.242118128948155,15.172991397352062,15.012172185658317,15.096710340300168,15.31762670711429,15.461467738131848,16.04941971050491,18.370957790426935,15.3498959727426,15.588511918697685,18.91485850463498,15.979139129020048,17.006745376319664,16.22235621065605,16.02831953386887,14.859481362605784,15.516375171224738,18.074221025396227,18.494361180386132,15.208282110031348,15.432047488986182,17.433090102378593,15.67828572506412,17.684910699321684
1200960000,14.920068920223102,17.43871365555876,15.824525159436249,16.701976044085608,15.848055656292733,17.1041353607808,15.131378002685828,15.177898016156218,15.082587840897347,15.26490938935797,14.284080205790682,15.978675835862148,14.725912918387184,14.725912918387184,16.52950678559838,15.750417189114028,17.1041353607808,17.035615414813726,15.824525159436249,15.915496935571582,14.032765809255803,17.317964139545538,15.642203607404198,18.327131364463444,16.07583958242615,16.849029460688122,13.696293629777438,14.389440710337398,-1.728655040620918,14.284080205790682,15.871045173988891,15.031294549141375,15.305731382211558,15.45415138181259,15.978675835862148,18.861079404843828,15.642203607404198,14.166297184023186,18.61773314652697,15.177898016156218,17.620245010023446,17.049700154596273,16.99951041043235,14.725912918387184,15.222349776750768,18.822635532773333,18.45160627591644,14.484750881050815,15.915496935571582,16.630150310251658,16.651203719227862,18.670264740885248
1201046400,14.198952766064199,17.957241549465763,14.758568500428197,16.630370616890232,15.833083190478922,16.368006355719444,15.415348002425736,14.758568500428197,15.297564971398982,15.783072771155041,12.11951209938387,16.278394198369043,14.827561367153244,16.213855678273138,16.881685042729135,16.031534124812516,16.99470843021911,17.175756911102106,15.833083190478922,15.297564971398982,13.911270735279079,17.31800813617506,16.05133675171654,18.166883280794714,15.377607675867392,17.757865772276837,14.758568500428197,14.422096292378411,14.422096292378411,13.911270735279079,16.93169546288687,13.218123721385759,14.68446053376898,16.476219938894474,16.382190990510193,19.039194950219922,14.952724502264115,13.72894921181845,18.46514746196735,14.758568500428197,16.94782484468667,16.596847925226214,17.366535176808014,14.065421391296816,15.45171564527386,19.09024117846686,18.19944429676829,14.827561367153244,16.17995412717217,15.833083190478922,15.948152517612595,18.544380124910504
1201132800,15.37031679309225,17.296325758372635,14.487927661744347,16.37246879374827,14.082462595302847,17.31128863097472,15.894841247141809,14.893392742074738,14.711071196391892,15.934846580955188,14.487927661744347,15.894841247141809,15.740690570715909,15.047543413965489,16.346826363463716,16.13015532979714,17.078194750106846,16.7905126797384,16.207713562939357,15.831662346851243,14.711071196391892,17.121014747027797,16.010354132037307,18.185105837405764,16.44567219687804,16.95884799326653,13.794780564517726,14.947459960421035,14.082462595302847,13.612459041057098,15.047543413965489,13.389315539742878,15.221896793491219,15.335225474512507,16.63774992656139,18.927633325654863,14.947459960421035,14.400916292330475,18.252996172813003,15.853168551609672,16.63774992656139,17.50018915801458,17.28622466243715,14.082462595302847,14.305606121617059,18.650709303483364,18.389900249669164,15.404218343618506,15.298857831664384,17.13291964946325,15.640607114665194,18.47845364686794
1201305600,14.374956763522778,18.584612008064468,14.529107419540516,15.416410530507815,13.96949173874793,15.71869138703548,14.981092491335527,14.529107419540516,14.780421816075394,14.780421816075394,14.780421816075394,15.57892945118206,13.681809749629458,13.96949173874793,14.662638794307899,15.416410530507815,16.710331528802193,15.0681038607494,16.710331528802193,15.0681038607494,14.374956763522778,18.038518247259276,17.310584955189967,18.95480897656933,15.416410530507815,13.681809749629458,14.981092491335527,13.96949173874793,13.681809749629458,12.58319812762757,-1.2323134303362053,20.43874180593133,13.96949173874793,15.416410530507815,16.411838545856295,19.77387316271386,13.96949173874793,12.58319812762757,17.104985715546675,14.19263524006215,16.13854521768891,18.32940032136311,17.419479042516056,13.96949173874793,15.0681038607494,18.73805522376763,17.049105257776908,13.96949173874793,-1.2323134303362053,15.527636159426088,16.97764629464619,17.115796631534014
1201478400,14.158722171002449,18.029923059514513,16.049572436742665,17.09656034776006,15.545016438372347,15.929428127309274,14.718337905366447,13.871040140217328,14.912493907202364,15.575788096092129,15.07501282787661,15.07501282787661,14.276505192769944,14.718337905366447,16.52193177257764,14.718337905366447,17.056014253639745,15.023719536120637,16.190154384889375,15.17032300313548,14.025190796235066,17.543112313585517,16.69440103106487,18.16832538203704,15.545016438372347,16.643628706207124,13.46557511544248,14.64422993870723,14.787330772091494,13.6887186167567,14.912493907202364,13.46557511544248,14.912493907202364,14.8518692890624,16.435989343832723,19.563649148170548,14.718337905366447,13.46557511544248,17.681399328892358,14.64422993870723,16.383345611040305,18.154626537710154,17.472908055220437,15.07501282787661,14.38186569731666,18.54542523011545,17.937213661663222,14.8518692890624,15.662799470556507,15.716866690364796,15.929428127309274,18.5654412947911
